https://kr.indeed.com/채용보기?jk=efd4d86a72377124,"newS/W 엔지니어, 딥러닝 신입/경력 정규직, 인턴",성남 수정구,"우대사항] 딥러닝 프로젝트 경험자인공지능, 클라우드 관련 학습 경험자관련 언어 및 프레임워크 사용 경험자 Python, C++, Tensorflow, Pytorch 0 명 근무조건 급여조건: 연봉 연봉범위근무지역: 택 11..."
https://kr.indeed.com/채용보기?jk=5ea9ea023c6ccc03,"S/W 엔지니어, 데이터분석 신입/경력 정규직, 인턴",성남 분당구,"케이션 제작 및 유지보수 업무- Python, Golang, QT 중 선택... 2. 시스템프로그래머- Python, Golang, QT 중 선택 가능3. 영상데이터 분석 및 모델링- python기반 영상데이터 분석 및 모델링..."
https://kr.indeed.com/채용보기?jk=f4561de06d46ca9f,new[TmaxAI/R&D] NLP(자연어음성)부문 연구원 및 관련 서비스 프론트 & 백엔드 개발자 신입 및 경력,성남 분당구,"DB 개발 경험이 있으신 분 [음성, 자연어처리] 관련 분야의 연구 경험 / 기본 지식 보유자 기본적인 Python 프로그래밍이 가능하신 분 우대사항 [프론트] - UX 기획 및 개발 유경험자 - react 개발 유경험자..."
https://kr.indeed.com/채용보기?jk=8a0f5a8857c12e2e,시스템엔지니어 신입/경력 정규직 [전문연구요원 지원 가능],용인 수지구,"3. 위성 ETB 및 AIT, 우주환경시험 유경험자 4. C/C++/ Python 활용 가능자 5. 영어 가능자 6. 전문연구요원 지원 가능 (주)루미... 환경시험 유경험자4. C/C++/ Python 활용 가능자5. 영어 가능자6..."
https://kr.indeed.com/채용보기?jk=8cc372a6b78679b1,"인공지능(AI), Python(응용프로그램 개발자) 외 신입/경력 정규직",서울 성북구,"(주)쿠노소프트 인공지능(AI), Python 외 신입/경력 정규직 채용... 래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Visual C++(MFC..."
https://kr.indeed.com/채용보기?jk=be95b5718905880f,AI/빅데이터/클라우드 분야 (인재 Pool),서울,"의미한 인사이트 발굴 - R, Python, SQL 등 Statistics... 등)의 다양한 솔루션을 활용하여 서비스 개발 경험자 2) Java, Python 등 프로그래밍 개발 경험 보유자 3) Container 기반 서비스..."
https://kr.indeed.com/채용보기?jk=83ac30b1574b7209,new[진행중] 우리은행 AI사업부 전문직(인공지능 알고리즘) 채용공고,서울 회현동,"조건 중 한 가지 이상 충족) - 인공지능 알고리즘 설계/검증 및 성능 개선 업무 경력 보유 - Python, R 등 프로그래밍 활용 역량 보유 - 은행, 카드, 보험 등 금융 분야 프로젝트 경험자 우대사항..."
https://kr.indeed.com/채용보기?jk=71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,서울 관악구,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
https://kr.indeed.com/채용보기?jk=49fd1a7248d3ff47,Research Engineer Intern (Machine Learning),서울,"commit to a minimum of a 6 month internship * Fluency in Python and ML libraries like Scikit-learn, PyTorch or Tensorflow..."
https://kr.indeed.com/채용보기?jk=b500bd2a00c3c8ac,"정보보호 엔지니어(보안개발, 서버보안) 모집",성남 판교역,"자동화 경험이 있으신 분이 유리합니다. 지원자격 (필수) 서버 개발경험이 있으신 분 [mongdb, python, docker, bash script] Linux 플랫폼에 대한 이해가 있으신 분 내부통제 관점의 기업보안..."
